file,study,word,fricative,shift_percent,fricative_voicing,fricative_place,fricative_sibilance,sound_preceeding,sound_following,cue_raw_maxpf,cue_raw_dur_f,cue_raw_dur_v,cue_raw_rms_f,cue_raw_rms_v,cue_raw_F3ampF,cue_raw_F3ampV,cue_raw_F5ampF,cue_raw_F5ampV,cue_raw_lowF,cue_raw_F0,cue_raw_F1,cue_raw_F2,cue_raw_F3,cue_raw_F4,cue_raw_F5,cue_raw_M1,cue_raw_M2,cue_raw_M3,cue_raw_M4,cue_raw_M1trans,cue_raw_M2trans, cue_raw_M3trans,cue_raw_M4trans,cue_raw_W1M1,cue_raw_W1M2,cue_raw_W1M3,cue_raw_W1M4, cue_raw_W2M1,cue_raw_W2M2,cue_raw_W2M3,cue_raw_W2M4, cue_raw_W3M1,cue_raw_W3M2,cue_raw_W3M3,cue_raw_W3M4, cue_raw_W4M1,cue_raw_W4M2,cue_raw_W4M3,cue_raw_W4M4
Kraljic-Samuel-Brennan-2008_50,Kraljic-Samuel-Brennan-2008,embassy,S,50,voiceless,alveolar,sibilant,AH0,IY0,15.625,186.81680233919985,298.3470149253744,0.03724322498007366,0.021630344026090077,26.510942862824514,5.215923763926426,27.973299459662314,13.107361859477855,12.648217212568019,176.61107312346428,375.804951553368,2526.984932563993,3375.6395305329797,4500.723254090241,6264.939233969655,3620.1958596541144,2842.2825087497426,-0.18528908918392448,-1.4801304032524902,1533.4752306649787,2119.2833592787874,1.4036357831352053,0.557488330657196,3178.7189358560595,2874.4126874850895,0.03510218817142019,-1.6467055821237684,4061.672783452169,2810.152330014396,-0.40568036653926914,-1.313555224381212,4697.23500678707,2381.121951829637,-0.8575036541266787,-0.29384051364103847,1533.4752306649787,2119.2833592787874,1.4036357831352053,0.557488330657196,
Kraljic-Samuel-Brennan-2008_50,Kraljic-Samuel-Brennan-2008,episode,S,50,voiceless,alveolar,sibilant,AH0,OW2,7453.125,178.06954983049826,317.24851190476323,0.09555875338493018,0.0745468849576976,17.715543123478366,9.285770213421218,26.417752682154394,1.4165718753765137,18.940641613198096,201.1123616783317,551.7584313351593,1837.992532150335,2436.3818543229045,4098.275159056583,5244.151182219146,6163.556254599458,1765.9603048743438,-1.7391268016025236,3.11669415856332,2177.473587739988,2458.3681554930013,0.9625540097911048,-0.6333326432078117,5953.7806482439555,2004.3726440199102,-1.8006894436546297,2.735762598335824,6373.3318609549615,1527.5479657287772,-1.6775641595504178,3.4976257187908164,6232.193794304913,1610.8589180818092,-1.5547869628068802,2.801148789126275,2177.473587739988,2458.3681554930013,0.9625540097911048,-0.6333326432078117,
Kraljic-Samuel-Brennan-2008_50,Kraljic-Samuel-Brennan-2008,eraser,S,50,voiceless,alveolar,sibilant,EY1,ER0,3921.875,191.41436117494413,321.7124163479923,0.053459418180608134,0.054404471957162394,27.51859640716023,30.47394036618039,34.54013515092862,19.214462075978865,15.033250203146595,190.72296179352185,561.2182394261705,1850.9863720938533,2794.0787856478555,3923.630030075497,4953.225114148614,5256.727134598674,1645.8582188925157,-0.008506872402871318,-1.184596197990053,1468.4600631794233,1744.608473829629,1.6871362968515502,2.0718101472882626,5151.045479324836,1657.5357022760425,-0.13668727191876978,-0.929150735382458,5362.408789872511,1634.1807355089886,0.11967352711302714,-1.440041660597648,5370.917682889646,1682.8774025011546,-0.17148934422386464,-1.1164589119120207,1468.4600631794233,1744.608473829629,1.6871362968515502,2.0718101472882626,
Kraljic-Samuel-Brennan-2008_50,Kraljic-Samuel-Brennan-2008,hallucinate,S,50,voiceless,alveolar,sibilant,UW1,AH0,3703.125,171.30684087882918,42.8437499999994,0.0828413511230039,0.04420396647190033,29.971200072872705,32.009178619065665,39.30313416214413,20.092093117927305,18.002818653529882,194.81119759364586,356.91272533802675,2094.020420674343,2898.3722123455573,4797.487197620198,6055.976241475925,4654.304719140386,1252.356584843022,0.6233924108251773,0.6710101739098329,1265.4911104378002,1750.7693804755659,1.758611416374073,2.1923833359405984,4395.714709853563,1177.3057543999732,0.791495150269674,2.251624586106921,4912.894728427208,1327.4074152860705,0.4552896713806805,-0.9096042382872551,4945.840999974831,1400.6815178577458,0.09874855811348764,-0.3627877278116345,1265.4911104378002,1750.7693804755659,1.758611416374073,2.1923833359405984,
Kraljic-Samuel-Brennan-2008_50,Kraljic-Samuel-Brennan-2008,legacy,S,50,voiceless,alveolar,sibilant,AH0,IY0,6578.125,209.46949248120106,343.39000000000294,0.03866447791710475,0.039798265465038445,24.05504583273222,24.947746582777665,26.191456587249633,14.337644095944635,13.41200055229799,199.39420881080562,399.8152882542362,2376.931165236553,3025.3740473814014,4068.254492552601,4441.9922058810525,5228.62206509754,1724.2663543924934,-0.5152900676773434,-0.4755195064701818,1508.4200047586003,2065.6299498536487,1.5103462654327946,0.7983106663682387,4723.033170684877,1928.2423783946658,-0.7707469125145063,0.36427125603155464,5734.210959510203,1520.290330390321,-0.25983322284018046,-1.3153102689719183,5631.307605170727,1676.406793681436,-0.7340698330253023,0.37667193250974096,1508.4200047586003,2065.6299498536487,1.5103462654327946,0.7983106663682387,
Kraljic-Samuel-Brennan-2008_50,Kraljic-Samuel-Brennan-2008,literacy,S,50,voiceless,alveolar,sibilant,AH0,IY0,3843.75,180.82215889729625,320.0000000000003,0.042018744297383746,0.04742335156381899,25.63245924143663,18.90660342018284,28.944997374459284,5.971164911365902,10.566463152752721,208.02244668131019,430.4010141247196,2315.3764707012283,4252.393157070541,4324.7648671068,6328.669781481344,4632.266788329953,1249.1577933900855,0.06400936429788147,1.7948882025229072,1289.9567593067293,1875.1428504153407,1.8304476451155793,2.1040375090142778,4469.381719586787,1254.0513331560044,-0.05242539741604039,2.0591053680985425,4795.151857073119,1244.2642536241667,0.18044412601180332,1.5306710369472718,4763.350571894923,1207.9566624665865,0.29736581348583463,1.3188568055616692,1289.9567593067293,1875.1428504153407,1.8304476451155793,2.1040375090142778,
Kraljic-Samuel-Brennan-2008_50,Kraljic-Samuel-Brennan-2008,medicine,S,50,voiceless,alveolar,sibilant,AH0,AH0,4046.875,188.5559872811946,266.7384187370594,0.05232171901585702,0.042923184783304764,17.934988702518375,22.62505844865485,32.69169142785974,21.606704476825254,10.229593224449783,196.61035081089295,452.53751997959324,1982.5083560242417,2882.756894312361,5389.756829039727,6213.088865718337,5182.849387402265,1585.0782037512486,-0.26153235627508825,-0.04044060832786789,1553.4331701867684,2077.9080091546502,1.5759527134174207,1.0178755041283063,5413.875307079484,1664.0541072933236,-0.7427299058413095,0.3373435656994279,4951.823467725047,1506.1023002091736,0.21966519329113302,-0.4182247823551637,5161.176926599879,1502.159491078912,0.08152152497007915,-0.776094593744765,1553.4331701867684,2077.9080091546502,1.5759527134174207,1.0178755041283063,
Kraljic-Samuel-Brennan-2008_50,Kraljic-Samuel-Brennan-2008,obscene,S,50,voiceless,alveolar,sibilant,B,IY1,3765.625,204.23632640609668,432.3352548543688,0.06743491459850298,0.07627905626267219,29.999480767415662,32.87567674428476,33.07618904180489,-1.8884359970341507,16.812650757966146,265.47278133485645,160.24450985106796,2375.8264012921045,3043.6124559123577,4682.163974817248,6116.877713977178,5088.651961861175,1352.605193046507,0.008246419072701114,-0.5131363138069326,2021.857706721426,1933.3630160563075,1.078824580863788,0.6128859185347384,5064.957109633107,1391.668981556864,-0.1892899617592135,0.0009297529001042193,5112.346814089242,1313.5414045361501,0.20578279990461573,-1.0272023805139694,4921.111196501917,1388.3003820156518,0.1953703621650016,-0.46242526340048595,2021.857706721426,1933.3630160563075,1.078824580863788,0.6128859185347384,
Kraljic-Samuel-Brennan-2008_50,Kraljic-Samuel-Brennan-2008,parasite,S,50,voiceless,alveolar,sibilant,AH0,AY2,7593.75,179.8257176261906,100.42134433962246,0.06194159466067042,0.07703344931078053,22.262246672389164,25.20560370108926,29.15124789504678,14.254654142061584,13.671350148884585,186.28425111156506,646.4173228046761,1561.0764954798067,3011.2222193003668,3926.9575284515176,4918.130135097518,5635.050316367875,1573.9151081375094,-0.6689759246777705,0.11870687879566999,1317.1285705367586,1826.6372699515143,2.2814555877207967,3.668446909369668,5260.227296323685,1657.635901212024,-0.6865883977190649,0.6856436549533806,6009.873336412064,1490.1943150629945,-0.6513634516364759,-0.44822989736204066,5785.274745415765,1552.5163940335426,-0.5598023952591783,-0.31530509441346455,1317.1285705367586,1826.6372699515143,2.2814555877207967,3.668446909369668,
Kraljic-Samuel-Brennan-2008_50,Kraljic-Samuel-Brennan-2008,peninsula,S,50,voiceless,alveolar,sibilant,N,AH0,3546.875,156.83570897638788,28.143679321484427,0.07394426734325503,0.07040591923379318,34.191567449466646,19.825604732472144,42.12384669786077,7.3859119840459915,12.265521277944345,205.85956569434535,796.1363813953827,1377.6141040948107,2895.9904273428197,4373.875173166066,6254.21234974307,5212.0678144539015,1573.1989927875559,-0.38139590805844603,-0.07220180404171184,1205.2174551640605,1528.245627833272,2.731903803226496,6.9488588135169,4785.135003159602,1583.6514630180898,-0.3425681678255846,0.6979328759738195,5639.000625748201,1562.746522557022,-0.4202236482913075,-0.8423364840572432,5366.2538829085315,1618.3152509916313,-0.3050508671838532,-0.6825004978894298,1205.2174551640605,1528.245627833272,2.731903803226496,6.9488588135169,
Kraljic-Samuel-Brennan-2008_50,Kraljic-Samuel-Brennan-2008,personal,S,50,voiceless,alveolar,sibilant,ER1,AH0,7031.25,153.4919143828546,67.73481695309869,0.07737754005088372,0.0686385092580838,23.345301641704665,19.25455297489876,23.82975904937208,14.82785802165407,12.1963455880979,216.84792709797324,579.8447580285658,1739.3641116706503,2706.4691654953217,4656.412744529364,5349.088116995602,5055.497959175111,1356.087421456847,0.00449652792165639,-0.0940501421191533,3063.3231576697185,2703.1179949005996,0.3068105363332135,-1.5248917670974171,4657.746745049245,1266.3907570045633,0.08096301334170894,0.976964879689969,5453.249173300977,1445.784085909131,-0.07196995749839616,-1.1650651639282756,5359.9322133987525,1426.2410715551453,0.07621822599768216,-1.2639359771043772,3063.3231576697185,2703.1179949005996,0.3068105363332135,-1.5248917670974171,
Kraljic-Samuel-Brennan-2008_50,Kraljic-Samuel-Brennan-2008,pregnancy,S,50,voiceless,alveolar,sibilant,N,IY0,6296.875,144.9196852132033,344.5510512232417,0.0520240036891641,0.05709558086478432,26.712860567923723,33.920030000569824,23.233761757421775,17.581687997006018,4.647287428069609,190.13568256877548,444.46166335167317,2294.88738760398,3074.164568149825,4924.544601970891,6174.144428808051,5540.196682790134,1292.3517380323915,-0.13162132146654865,-0.8661128192284057,1542.9404937638615,2082.346418388869,1.5047637341979865,0.7539898892190093,5512.1645176946,1232.1741942051476,-0.08958346903102285,-0.5684043773203626,5568.228847885669,1352.5292818596354,-0.17365917390207442,-1.1638212611364487,5316.472131476443,1436.144927981599,-0.1754700026848294,-0.5442380006240124,1542.9404937638615,2082.346418388869,1.5047637341979865,0.7539898892190093,
Kraljic-Samuel-Brennan-2008_50,Kraljic-Samuel-Brennan-2008,reconcile,S,50,voiceless,alveolar,sibilant,N,AY2,3890.625,137.05625793271992,274.50301820207915,0.043780840240059904,0.08992988556930576,18.624967068392696,34.78698086792707,33.314763979788594,28.60337563122805,9.838816890841933,187.57534714436042,743.1878209213625,1768.715959127241,2784.6524728622626,5024.559899388275,6483.163234972094,5357.346622762017,1471.7741329081864,-0.11754802242192738,-0.7241482024232087,1083.6752859439719,1279.3713747163783,3.0502831981666674,9.630055437071649,5317.375703609004,1548.9253520512154,-0.23098582245764337,-0.1893837859722325,5397.317541915032,1394.6229137651571,-0.004110222386211386,-1.2589126188741848,5074.006971977621,1568.721736628234,-0.482381356580998,0.6233334524732159,1083.6752859439719,1279.3713747163783,3.0502831981666674,9.630055437071649,
Kraljic-Samuel-Brennan-2008_50,Kraljic-Samuel-Brennan-2008,rehearsal,S,50,voiceless,alveolar,sibilant,ER1,AH0,3656.25,164.4967824585848,56.005444004519234,0.05338330814625267,0.053559064473912676,23.429685017605134,24.425038171935356,18.790016071063675,-4.423206180502851,11.87298164281578,189.9680121878042,616.9593180061669,1512.940352643606,3028.1900252212654,4175.146156725079,4747.176679720711,4586.866091913569,1563.4955969020398,0.3552160338614938,-0.6734821730979458,1557.4937099046626,1744.2361328833304,1.7324659011342072,2.271429752164284,4138.717419177651,1594.3379965536712,0.49505202397956494,-0.32901879363782083,5035.014764649488,1532.653197250408,0.21538004374342262,-1.0179455525580707,5064.426951600442,1529.7496123992748,0.09211960085785063,-0.9268008620356869,1557.4937099046626,1744.2361328833304,1.7324659011342072,2.271429752164284,
Kraljic-Samuel-Brennan-2008_50,Kraljic-Samuel-Brennan-2008,tennessee,S,50,voiceless,alveolar,sibilant,AH0,IY1,3734.375,181.38715014490714,351.0949074074148,0.05526514213703646,0.07519162344211944,9.724003294104907,18.2619334778447,27.47666628346202,6.633735832490478,14.083359071218267,264.35289700890075,130.97056346310706,2259.388898390678,3079.1324475877623,4645.598156984367,6229.560604812454,4941.511810546877,1493.3597292657537,0.3025124777963782,-0.5394448044516424,2594.1324774294917,2334.823676942501,0.6821475707777498,-0.6731429834026712,4852.104137650946,1509.8507424552477,0.17650902116488382,-0.07657226971902498,5030.919483442808,1476.86871607626,0.42851593442787256,-1.00231733918426,5107.35177129183,1551.152808088696,0.25029980080440045,-0.9133019431122928,2594.1324774294917,2334.823676942501,0.6821475707777498,-0.6731429834026712,
Kraljic-Samuel-Brennan-2008_50,Kraljic-Samuel-Brennan-2008,ambition,SH,50,voiceless,post-alveolar,sibilant,IH1,AH0,7500,140.24725763368906,147.9750805709088,0.036283660139073325,0.07213860394931927,0.961584987589147,32.28326868597267,20.588869919417917,20.691220906161778,13.365105224331806,191.6836640827381,553.2605367796918,1827.793034517363,2745.8651496689786,4447.549056820984,4855.556210471148,5698.638834011106,1478.7688412636837,-0.8227209133180704,0.4806616221658664,2074.0020789577643,2329.767262553665,1.0682141767471254,-0.376067685919681,5461.522579690299,1498.7172019903485,-1.0866838668297634,1.9059980917698471,5935.755088331913,1458.820480537019,-0.5587579598063773,-0.9446748474381144,5610.4581803679885,1586.8742753106676,-0.6661071073223369,0.06309237174203863,2074.0020789577643,2329.767262553665,1.0682141767471254,-0.376067685919681,
Kraljic-Samuel-Brennan-2008_50,Kraljic-Samuel-Brennan-2008,beneficial,F,50,voiceless,labiodental,non-sibilant,AH0,IH1,6984.375,142.5384996947514,75.6115864629976,0.011132204059301504,0.09974000260495043,-1.105000803514494,43.57951982317567,9.32294488416357,15.366271118520284,7.095944604691976,261.53949808905037,603.2863153510567,2228.7102753947925,2888.0135625587327,5375.356602751501,6027.849579908033,5495.4093212868775,1752.029166217112,-0.8713215723574925,0.12354420110273501,1078.152336954675,1309.5357833544865,2.7234698700184636,8.048267913728372,4926.044424913883,2075.934307129274,-0.6836869218025741,-0.23771146681494315,6064.774217659872,1428.1240253049502,-1.058956222912411,0.48479986902041317,5139.322934535941,2067.4625214855623,-0.6947380319119801,-0.46838200438959054,1078.152336954675,1309.5357833544865,2.7234698700184636,8.048267913728372,
Kraljic-Samuel-Brennan-2008_50,Kraljic-Samuel-Brennan-2008,beneficial,SH,50,voiceless,post-alveolar,sibilant,IH1,AH0,4187.5,160.30477495336015,43.15625000000267,0.029249759040355917,0.059831575392381195,17.588412455185466,16.629572802760553,30.579312855084005,4.095836313639206,5.922168829136201,195.68099722932217,634.2279210396722,1734.0386275582205,2989.4794539107897,5000.60992856416,6269.601804406409,5183.504783425745,1365.2564228652159,0.04394533400625844,-0.14664218359954195,881.3349835000225,1223.3090096994072,3.777172676716197,14.248030315153738,5146.9237685330245,1492.9728965034103,-0.3527163668309783,0.6701002596746268,5220.085798318465,1237.5399492270217,0.44060703484349517,-0.9633846268737107,5271.904080328954,1360.7287522718875,0.2871393146267456,-0.7105954258531844,881.3349835000225,1223.3090096994072,3.777172676716197,14.248030315153738,
Kraljic-Samuel-Brennan-2008_50,Kraljic-Samuel-Brennan-2008,brochure,SH,50,voiceless,post-alveolar,sibilant,OW0,UH1,5453.125,208.8322611042699,399.431561011113,0.044663858966366925,0.0962378948837112,8.262255299124986,32.32618205150355,23.900509079069302,22.993586054351297,9.206692084362956,247.98373810587617,492.5562079709712,1725.0474915989987,2738.78384793445,3704.4537220545826,4612.028641519789,5255.488507118855,1443.725853505488,-0.17832449230344072,-0.6254562679142173,1344.3976616832326,1790.0736986417871,1.8644712784348176,2.340795894433482,5000.26036104525,1573.0551927960728,0.016741125994921724,-0.5719843310157358,5510.716653192459,1314.3965142149034,-0.37339011060180316,-0.6789282048126988,5539.785787835979,1402.9327061552265,-0.5253260184623056,-0.4513074550030107,1344.3976616832326,1790.0736986417871,1.8644712784348176,2.340795894433482,
Kraljic-Samuel-Brennan-2008_50,Kraljic-Samuel-Brennan-2008,commercial,SH,50,voiceless,post-alveolar,sibilant,ER1,AH0,5343.75,164.79677419354744,34.54697580644961,0.06017650875317864,0.03205048183005004,23.65314568410797,28.81147118030288,22.719072392783367,12.090488911938358,13.766865691711793,168.91726161761036,660.0833932289758,1556.886760356413,2735.7429964098546,3949.8411185996047,4955.749280675213,4764.831239546929,1473.4233564683568,0.15627894264093004,-0.4116080883930906,1542.802473819566,1949.4631745615166,1.902839945531059,2.181825732352187,4292.648949643452,1505.2973731274512,0.3221357539315091,0.320073748066354,5237.013529450407,1441.5493398092622,-0.009577868649649022,-1.1432899248525352,5359.427453259578,1478.429329777602,-0.27035309094885035,-0.8757911641035525,1542.802473819566,1949.4631745615166,1.902839945531059,2.181825732352187,
Kraljic-Samuel-Brennan-2008_50,Kraljic-Samuel-Brennan-2008,crucial,SH,50,voiceless,post-alveolar,sibilant,UW1,AH0,7125,184.93675658303488,40.508578431371234,0.05172290428233733,0.10455160785585538,18.927108736779466,28.04303217672482,29.158750835313914,26.427638839388436,17.073438664037024,196.82586845934662,589.6098523149589,1689.8951969101406,2758.9560600436494,4061.313468928606,4826.691516106936,5319.403217908257,1362.7864815029957,-0.5167707534670842,0.8036008257331515,1223.5276500001314,1637.8840055297312,2.2809627077192896,4.33702623047136,4757.713836103149,1441.547471944158,-0.3390312898996617,1.0262876572029702,5881.0925997133645,1284.0254910618332,-0.6945102170345069,0.5809139942633328,5677.228202514064,1389.33272564908,-0.8677050481582496,1.4211257124704373,1223.5276500001314,1637.8840055297312,2.2809627077192896,4.33702623047136,
